467,6,509,-5,513,8,471,20
485,24,530,15,534,32,488,42
12,271,125,238,145,304,32,337
29,333,317,237,333,286,45,382
42,374,273,300,282,328,51,403
49,401,340,304,349,331,58,428
270,492,499,417,510,449,280,524
132,754,387,660,402,702,147,795
218,827,365,768,394,841,248,899
396,854,444,836,458,872,410,890
194,874,379,874,379,958,194,958
316,942,340,942,340,958,316,958
